200509534533250140_2_4x2	去 年 刚 荣 获 公 司 所 颁 发 的 " 最 佳 经 理 奖 " 与 及 " 最 亲 切 员 工 奖 " 。 在 这 五 年 里 ， 本 人 的 工 作 表 现 良 好 ， 常 常 受 到 上 司 的 赞 扬 和 下 属 的 尊 敬 。	NONE	NONE	C C C C C C C C C C C C C C C C C C S S C C C C C C C C C C C C C C C C C C C C C C C C C R R C C M C C C C C C C C C C C	去 年 刚 荣 获 公 司 所 颁 发 的 " 最 佳 经 理 奖 " 以 及 " 最 亲 切 员 工 奖 " 。 在 这 五 年 里 ， 本 人 的 工 作 表 现 良 好 ， 受 到 了 上 司 的 赞 扬 和 下 属 的 尊 敬 。
200505610610250012_2_4x1	大 家 在 手 术 间 里 ， 合 作 无 间 而 救 了 那 位 病 人 。	NONE	NONE	C C C C C C C C C C C C R C C C C C C C	大 家 在 手 术 间 里 ， 合 作 无 间 救 了 那 位 病 人 。
200505204525200347_2_4x1	我 父 亲 经 常 对 我 们 说 ， “ 千 万 别 人 家 添 麻 烦 。	NONE	NONE	C C C C C C C C C C C C C C M C C C C C	我 父 亲 经 常 对 我 们 说 ， “ 千 万 别 给 人 家 添 麻 烦 。
200509534533250150_2_1x1	虽 然 我 或 许 还 不 够 理 解 贵 公 司 在 电 视 的 广 告 上 宣 传 的 每 一 个 国 家 ， 但 我 有 兴 趣 学 习 ， 也 会 努 力 学 习 的 。	NONE	NONE	C C C C C C C C S S C C C C C C M C C R M C C C C C C C C C C C C C C C C C C C C C C C C	虽 然 我 或 许 还 不 够 了 解 贵 公 司 在 电 视 上 的 广 告 所 宣 传 的 每 一 个 国 家 ， 但 我 有 兴 趣 学 习 ， 也 会 努 力 学 习 的 。
200405109525101536_2_3x2	我 看 到 了 这 一 行 为 实 在 是 不 可 原 谅 的 。 我 由 衷 希 望 有 了 这 一 惩 罚 措 施 后 ， 吸 烟 者 的 态 度 日 益 改 善 ， 并 能 够 跟 大 家 一 起 建 立 优 良 文 明 。	NONE	NONE	C S S R C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C R R C C M	我 认 为 这 一 行 为 实 在 是 不 可 原 谅 的 。 我 由 衷 希 望 有 了 这 一 惩 罚 措 施 后 ， 吸 烟 者 的 态 度 日 益 改 善 ， 并 能 够 跟 大 家 一 起 建 立 文 明 社 会 。
200405680519250017_2_4x1	如 此 不 但 能 拥 有 幸 福 的 家 庭 ， 同 时 也 协 助 政 府 一 起 营 造 一 个 整 洁 的 市 容 ， 并 为 协 助 下 一 代 养 成 良 好 习 惯 。	NONE	NONE	C C C C C C C C C C C C C C C C M C C C C C C C C C C C C C C C C R C C C C C C C C C C C C	如 此 不 但 能 拥 有 幸 福 的 家 庭 ， 同 时 也 能 协 助 政 府 一 起 营 造 一 个 整 洁 的 市 容 ， 并 协 助 下 一 代 养 成 良 好 习 惯 。
200510111523100853_2_1x1	其 中 在 歌 曲 方 面 来 看 ， 歌 曲 已 成 为 最 大 流 行 文 化 之 一 。	NONE	NONE	C C S C C C C C C C C C C C C C C M C C C C C C	其 中 从 歌 曲 方 面 来 看 ， 歌 曲 已 成 为 最 大 的 流 行 文 化 之 一 。
200505109525102401_2_3x3	所 以 家 长 会 在 孩 子 很 小 的 时 候 就 让 其 接 受 各 种 各 样 的 学 校 教 育 ， 使 还 很 脆 弱 心 理 和 生 理 都 受 到 很 多 压 力 。 一 朵 含 苞 欲 放 的 花 朵 在 未 开 放 时 就 给 予 它 过 多 的 有 机 肥 料 的 话 ， 其 结 果 大 家 是 可 想 而 知 的 ， 花 朵 需 要 的 不 是 肥 料 而 是 阳 光 和 大 地 的 培 育 ， 让 其 自 然 的 成 长 。 只 要 阳 光 是 充 足 的 大 地 是 肥 沃 的 花 朵 一 定 会 开 的 很 鲜 艳 的 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C C C C C C C C C C C M C C C M C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C S S C C C C C S C C C C C C C C C C C C C C C C C C C C C C C S C C C C C	所 以 家 长 会 在 孩 子 很 小 的 时 候 就 让 其 接 受 各 种 各 样 的 学 校 教 育 ， 使 孩 子 还 很 脆 弱 的 心 理 和 生 理 都 受 到 很 多 压 力 。 一 朵 含 苞 欲 放 的 花 朵 在 未 开 放 时 就 给 予 它 过 多 的 有 机 肥 料 的 话 ， 其 结 果 大 家 是 可 想 而 知 的 ， 花 朵 需 要 的 不 是 肥 料 而 是 阳 光 和 大 地 的 滋 养 ， 让 其 自 然 地 成 长 。 只 要 阳 光 是 充 足 的 大 地 是 肥 沃 的 花 朵 一 定 会 开 得 很 鲜 艳 的 。
200307332540200014_2_3x1	在 生 产 绿 色 食 品 的 同 时 ， 当 然 要 头 等 考 虑 人 民 的 温 饱 。	NONE	NONE	C C C C C C C C C C C C C C S S C C C C C C C C	在 生 产 绿 色 食 品 的 同 时 ， 当 然 要 首 先 考 虑 人 民 的 温 饱 。
200504534533250062_2_1x2	但 是 ， 如 果 这 些 中 学 将 学 生 男 女 分 班 ， 这 其 实 对 学 生 的 成 长 和 心 理 况 态 是 不 健 康 的 。 因 为 如 果 这 些 学 生 如 果 从 小 就 和 异 性 分 开 ， 那 他 们 就 会 和 异 性 产 生 陌 生 感 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C C C C C C C C C C C S S C C S S C C C C C C C C C C R R C C C C C C C C C C C C C C S C C C C C C C C	但 是 ， 如 果 这 些 中 学 将 学 生 男 女 分 班 ， 这 其 实 对 学 生 的 成 长 和 心 理 状 况 是 不 利 的 。 因 为 如 果 这 些 学 生 从 小 就 和 异 性 分 开 ， 那 他 们 就 会 对 异 性 产 生 陌 生 感 。
200405680519250038_2_1x1	就 公 众 利 益 而 言 ， 许 多 不 吸 烟 者 往 往 就 与 烟 客 们 共 处 于 一 个 封 密 的 冷 气 场 所 内 ， 他 们 的 健 康 也 受 到 了 同 等 的 威 胁 ， 尽 管 平 日 多 么 照 顾 自 身 健 康 ， 在 这 时 也 无 济 于 事 。	NONE	NONE	C C C C C C C C C C C C C C C C R C C C C C C C C C S S C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C	就 公 众 利 益 而 言 ， 许 多 不 吸 烟 者 往 往 与 烟 客 们 共 处 于 一 个 密 封 的 冷 气 场 所 内 ， 他 们 的 健 康 也 受 到 了 同 等 的 威 胁 ， 尽 管 平 日 多 么 照 顾 自 身 健 康 ， 在 这 时 也 无 济 于 事 。
200405680519250033_2_1x3	抽 烟 毕 竟 对 人 类 的 身 体 有 害 ， 政 府 也 推 行 了 许 多 的 解 决 方 针 来 对 付 走 私 烟 商 ， 希 望 可 以 减 少 香 烟 运 到 我 国 贩 卖 。 此 外 ， 我 国 也 设 立 了 戒 烟 所 于 烟 瘾 者 早 日 脱 离 烟 海 。 至 于 青 少 年 方 面 ， 政 府 正 致 力 地 推 行 课 外 活 动 计 划 ， 希 望 青 少 年 在 课 余 的 时 候 能 参 加 各 类 的 有 益 身 心 的 活 动 ， 以 便 能 充 实 自 己 ， 对 未 来 的 前 途 有 所 抱 负 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C M C C C C C C C C C C C C S C C C C C C C C C C C C C C C C C C C C C C C S C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C S S C	抽 烟 毕 竟 对 人 类 的 身 体 有 害 ， 政 府 也 推 行 了 许 多 的 解 决 方 针 来 对 付 走 私 烟 商 ， 希 望 可 以 减 少 香 烟 运 到 我 国 贩 卖 的 机 会 。 此 外 ， 我 国 也 设 立 了 戒 烟 所 使 烟 瘾 者 早 日 脱 离 烟 海 。 至 于 青 少 年 方 面 ， 政 府 正 致 力 于 推 行 课 外 活 动 计 划 ， 希 望 青 少 年 在 课 余 的 时 候 能 参 加 各 类 的 有 益 身 心 的 活 动 ， 以 便 能 充 实 自 己 ， 对 未 来 的 前 途 有 所 期 望 。
200509534533150064_2_2x2	毕 业 后 在 新 加 坡 旅 游 局 任 职 ， 职 称 是 旅 游 活 动 策 划 部 副 主 任 ， 工 作 性 质 是 责 任 是 为 新 加 坡 旅 游 事 业 的 开 展 制 定 路 线 和 相 关 的 活 动 ， 同 时 ， 针 对 本 地 的 旅 游 公 司 和 宾 馆 服 务 行 业 进 行 评 估 和 监 控 。 在 旅 游 局 工 作 了 十 八 个 月 ， 在 业 务 上 和 本 地 许 多 著 名 旅 游 公 司 建 立 了 密 切 的 联 系 ， 在 专 业 上 也 了 导 旅 游 公 司 运 作 的 情 况 以 及 所 面 对 的 问 题 ， 此 外 ， 我 也 成 功 地 策 划 了 许 多 经 济 效 益 非 常 高 而 又 受 旅 客 欢 迎 的 观 光 活 动 节 目 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C R C C C C C C C C C C C C C C C C C C C C C C C C C C C C S S C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C S S M C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C R R C	毕 业 后 在 新 加 坡 旅 游 局 任 职 ， 职 称 是 旅 游 活 动 策 划 部 副 主 任 ， 工 作 性 质 和 责 任 是 为 新 加 坡 旅 游 事 业 的 开 展 制 定 路 线 和 相 关 的 活 动 ， 同 时 ， 也 对 本 地 的 旅 游 公 司 和 宾 馆 服 务 行 业 进 行 评 估 和 监 控 。 在 旅 游 局 工 作 了 十 八 个 月 ， 在 业 务 上 和 本 地 许 多 著 名 旅 游 公 司 建 立 了 密 切 的 联 系 ， 在 专 业 上 也 了 解 了 旅 游 公 司 运 作 的 情 况 以 及 所 面 对 的 问 题 ， 此 外 ， 我 也 成 功 地 策 划 了 许 多 经 济 效 益 非 常 高 而 又 受 旅 客 欢 迎 的 观 光 活 动 。
200505201540200302_2_2x1	怎 样 把 孩 子 教 养 成 人 呢 ？	NONE	NONE	C C C C C S S C C C C	怎 样 把 孩 子 抚 养 成 人 呢 ？
200505109605201593_2_6x3	其 实 ， 原 因 很 简 单 ： 一 个 人 的 性 格 和 思 维 受 童 年 的 重 要 影 响 ， 更 准 确 地 说 ， 是 在 生 下 来 以 后 一 直 到 七 岁 的 时 候 创 造 的 。 正 好 是 在 这 段 时 间 之 内 ， 小 孩 不 断 地 在 吸 收 环 境 的 一 切 信 息 ， 为 将 来 的 发 展 奠 定 好 的 基 础 。 那 个 时 期 的 环 境 ， 当 然 是 家 庭 的 环 境 ， 所 以 小 孩 跟 父 母 学 生 活 的 一 切 事 情 ， 可 是 最 自 然 的 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C M C C C C C C C C C C C C C C S S C C C C C C C C C C C C C C C C C C C S S C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C S C C C C C C	其 实 ， 原 因 很 简 单 ： 一 个 人 的 性 格 和 思 维 受 童 年 的 重 要 影 响 ， 更 准 确 地 说 ， 人 的 性 格 和 思 维 是 在 生 下 来 以 后 一 直 到 七 岁 的 时 候 形 成 的 。 正 好 是 在 这 段 时 间 之 内 ， 小 孩 不 断 地 在 接 收 环 境 的 一 切 信 息 ， 为 将 来 的 发 展 奠 定 好 的 基 础 。 那 个 时 期 的 环 境 ， 当 然 是 家 庭 的 环 境 ， 所 以 小 孩 跟 父 母 学 生 活 的 一 切 事 情 ， 那 是 最 自 然 的 。
200510302523100029_2_9x1	乌 鸦 一 听 ， 认 为 是 真 的 ， 而 以 后 就 不 唱 了 。	NONE	NONE	C C C C C C C C C C C R C C C C C C C	乌 鸦 一 听 ， 认 为 是 真 的 ， 以 后 就 不 唱 了 。
200307302523100093_2_21x1	污 染 也 是 重 要 的 ， 但 是 人 间 是 更 重 要 的 。	NONE	NONE	C C C C C C C C C C S S C C C C C C	污 染 也 是 重 要 的 ， 但 是 人 类 是 更 重 要 的 。
200505209542100084_2_6x1	听 起 来 也 有 点 道 理 ， 但 仔 细 地 想 一 想 ， 好 像 有 这 种 观 念 的 人 已 经 忽 略 了 孩 子 身 边 的 重 要 的 人 物 ： 他 父 母 ， 也 就 是 他 家 庭 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C S S C C M C C C C C C M C C	听 起 来 也 有 点 道 理 ， 但 仔 细 地 想 一 想 ， 好 像 有 这 种 观 念 的 人 已 经 忽 略 了 孩 子 身 边 的 重 要 的 人 ： 他 的 父 母 ， 也 就 是 他 的 家 庭 。
200405209715100119_2_2x3	因 此 希 望 市 政 府 执 行 该 项 规 定 时 能 贯 彻 能 让 大 部 分 的 人 得 到 相 对 的 照 顾 而 保 护 。 再 者 若 能 从 青 少 年 开 始 就 有 如 此 的 教 育 ， 相 对 的 青 少 年 的 健 康 也 可 以 顾 及 ， 让 我 们 的 环 境 及 青 少 年 得 到 更 多 的 保 护 。 故 吸 烟 对 个 人 及 公 众 皆 为 不 佳 的 影 响 能 从 法 规 上 规 定 严 罚 相 对 的 会 有 不 错 的 成 效 ， 空 气 清 新 ， 环 境 整 洁 。	NONE	NONE	C C C C C C C C C C C C C C C C C R C C C C C C C C S S C C C S C C M C C C C C C C C C C C C C C C C C C R R R C C C C C C C C C C C M C C C C C C C C C C C C C C C C C C C C C C C C C C C C S C C C C C C C C C C C C C C M C C C C C C C C C C M C C C C C C C C C	因 此 希 望 市 政 府 执 行 该 项 规 定 时 能 贯 彻 让 大 部 分 的 人 得 到 相 应 的 照 顾 和 保 护 的 原 则 。 再 者 若 能 从 青 少 年 开 始 就 有 如 此 的 教 育 ， 青 少 年 的 健 康 也 可 以 顾 及 到 ， 让 我 们 的 环 境 及 青 少 年 得 到 更 多 的 保 护 。 故 吸 烟 对 个 人 及 公 众 皆 有 不 佳 的 影 响 能 从 法 规 上 规 定 严 罚 吸 烟 者 相 对 的 会 有 不 错 的 成 效 ， 使 空 气 清 新 ， 环 境 整 洁 。
200307271523100099_2_1x1	无 论 是 有 什 么 理 由 ， 最 重 要 的 是 生 命 和 健 康 ， 有 一 些 人 凭 借 救 人 救 灾 的 理 由 ， 乱 要 买 卖 这 种 不 道 德 的 农 产 品 ， 依 我 看 ， 这 是 一 种 犯 罪 行 为 。	NONE	NONE	C C R C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C S C C C C C C C C C C C C C C C C C C C C C C C C C C	无 论 有 什 么 理 由 ， 最 重 要 的 是 生 命 和 健 康 ， 有 一 些 人 凭 借 救 人 救 灾 的 理 由 ， 非 要 买 卖 这 种 不 道 德 的 农 产 品 ， 依 我 看 ， 这 是 一 种 犯 罪 行 为 。
200405109525200316_2_8x2	看 医 生 检 查 好 几 次 也 没 有 找 到 能 满 足 他 疑 问 的 答 案 。 后 来 改 变 医 者 ， 看 好 几 个 医 生 终 于 找 到 心 脏 疼 的 理 由 ， 即 是 食 道 炎 。	NONE	NONE	C C C C C M C C C C C C C C S S C C C C C C C C C S S S S C C M C C C C C C C C C C C C S S C C C C C C C	看 医 生 检 查 了 好 几 次 也 没 有 找 到 能 解 决 他 疑 问 的 答 案 。 后 来 换 了 医 生 ， 看 了 好 几 个 医 生 终 于 找 到 心 脏 疼 的 原 因 ， 即 是 食 道 炎 。
200510111523100430_2_2x1	现 在 流 行 的 歌 曲 过 一 段 时 间 后 ， 变 过 时 的 。	NONE	NONE	C C C C C C C C C C C C C C C M C C C	现 在 流 行 的 歌 曲 过 一 段 时 间 后 ， 变 成 过 时 的 。
200307271523200095_2_5x1	这 个 绿 色 食 品 受 为 健 康 着 想 人 民 的 欢 迎 是 必 然 的 结 果 。	NONE	NONE	C C C C C C C C C C C C M C C C C C C C C C C C	这 个 绿 色 食 品 受 为 健 康 着 想 的 人 民 的 欢 迎 是 必 然 的 结 果 。
200510111523200800_2_2x1	他 们 都 忽 视 自 己 生 活 当 中 的 任 务 。	NONE	NONE	C C C C C M C C C C C C C C C	他 们 都 忽 视 了 自 己 生 活 当 中 的 任 务 。
200510302523200072_2_4x1	还 有 听 着 流 行 歌 曲 ， 人 们 能 轻 松 自 己 。	NONE	NONE	C C C C C C C C C C C C S S C C C	还 有 听 着 流 行 歌 曲 ， 人 们 能 放 松 自 己 。
200405109523200683_2_5x1	就 是 她 的 丈 夫 抽 烟 ， 每 天 她 的 旁 边 儿 抽 烟 ， 所 以 她 得 了 肺 癌 。	NONE	NONE	C C M C C C C C C C C M C C C C C C C C C C C C C C C	就 是 因 为 她 的 丈 夫 抽 烟 ， 每 天 在 她 的 旁 边 儿 抽 烟 ， 所 以 她 得 了 肺 癌 。
200405109523101830_2_1x3	现 在 人 们 的 生 活 水 平 越 来 越 发 展 。 我 们 每 逢 发 展 时 ， 他 们 的 要 求 也 更 多 占 儿 ， 还 有 发 生 了 很 多 社 会 问 题 ， 这 是 无 法 解 决 的 。 其 中 最 近 主 要 提 到 问 题 就 是 吸 烟 对 个 人 健 康 和 公 众 利 益 的 影 响 是 否 ？	NONE	NONE	C C C C C C C C C C C C S S C C C C C C C C C C C C C C C C C R R C C C C C C C C C C C C C C C C C C C C C C C C C C C C C M C C C C C C C C C C C C C C C C C C C C M	现 在 人 们 的 生 活 水 平 越 来 越 高 。 我 们 每 逢 发 展 时 ， 他 们 的 要 求 也 更 多 ， 还 有 发 生 了 很 多 社 会 问 题 ， 这 是 无 法 解 决 的 。 其 中 最 近 主 要 提 到 的 问 题 就 是 吸 烟 对 个 人 健 康 和 公 众 利 益 的 影 响 是 否 有 利 ？
200405204525200294_2_3x2	虽 然 妻 子 不 抽 烟 ， 但 她 的 丈 夫 所 吐 出 的 烟 气 害 妻 子 的 身 体 ， 结 果 会 导 致 癌 症 病 。 还 有 ， 如 果 女 人 怀 孕 后 继 续 抽 烟 的 话 ， 对 婴 儿 也 有 影 响 。	NONE	NONE	C C C C C C C C C C C C C C C C C S S S C C C C C C C C C C C C C R C C C C C C C C C C C C C C C C C C C S S C C C C C	虽 然 妻 子 不 抽 烟 ， 但 她 的 丈 夫 所 吐 出 的 烟 会 危 害 妻 子 的 身 体 ， 结 果 会 导 致 癌 症 。 还 有 ， 如 果 女 人 怀 孕 后 继 续 抽 烟 的 话 ， 对 胎 儿 也 有 影 响 。
200505206616200124_2_1x1	孩 子 长 大 后 会 有 自 己 的 天 地 ， 可 很 多 父 母 还 是 会 是 孩 子 的 最 好 的 朋 友 。	NONE	NONE	C C C C C C C C C C C C C C C C C C S S C C C C R C C C C C C	孩 子 长 大 后 会 有 自 己 的 天 地 ， 可 很 多 父 母 还 会 是 孩 子 最 好 的 朋 友 。
200310540540250036_2_3x1	尤 其 是 成 功 的 秘 决 ， 这 类 的 书 更 是 多 得 很 ， 你 想 迈 向 成 功 之 道 ， 除 了 靠 自 身 努 力 外 ， 还 须 吸 收 前 人 的 经 验 ， 才 会 产 生 优 良 的 成 功 效 果 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C M C C C S S C R R C C C	尤 其 是 成 功 的 秘 决 ， 这 类 的 书 更 是 多 得 很 ， 你 想 迈 向 成 功 之 道 ， 除 了 靠 自 身 努 力 外 ， 还 须 吸 收 前 人 的 经 验 ， 这 样 才 会 产 生 良 好 的 效 果 。
200410534533250122_2_2x1	通 过 亲 戚 朋 友 介 绍 ， 通 常 只 说 对 方 的 优 点 ， 会 有 一 种 先 入 为 主 的 感 觉 ； 一 见 倾 心 ， 却 不 能 看 到 对 方 的 缺 点 ， 只 有 盲 目 的 落 入 情 网 。	NONE	NONE	R R C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C S C C S C C C C C	亲 戚 朋 友 介 绍 ， 通 常 只 说 对 方 的 优 点 ， 会 有 一 种 先 入 为 主 的 感 觉 ； 一 见 倾 心 ， 却 不 能 看 到 对 方 的 缺 点 ， 只 会 盲 目 地 落 入 情 网 。
200307271523200103_2_7x1	我 认 为 用 农 药 、 肥 料 的 农 法 还 是 需 要 。	NONE	NONE	C C C C C C C C C C S S C C C C C	我 认 为 用 农 药 、 肥 料 的 方 法 还 是 需 要 。
200510302523100054_2_4x1	那 么 如 果 自 己 对 流 行 歌 曲 没 有 感 兴 趣 的 话 ， 在 朋 友 的 面 前 没 什 么 可 说 的 ， 所 以 致 至 被 社 会 淘 汰 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C S S C C C C C C	那 么 如 果 自 己 对 流 行 歌 曲 没 有 感 兴 趣 的 话 ， 在 朋 友 的 面 前 没 什 么 可 说 的 ， 所 以 以 至 被 社 会 淘 汰 。
200404140542200019_2_9x1	但 是 可 能 过 了 十 年 他 的 身 休 不 太 好 了 ， 不 能 参 加 大 比 赛 了 ， 收 入 也 少 多 了 ， 这 个 时 候 谁 也 不 管 ， 或 者 有 的 人 参 加 比 赛 中 遇 到 不 好 事 情 腿 折 那 谁 来 负 责 任 ？	NONE	NONE	C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C M C C C C C M C C C C C C C C C C C C C C C C C C C	但 是 可 能 过 了 十 年 他 的 身 休 不 太 好 了 ， 不 能 参 加 大 比 赛 了 ， 收 入 也 少 多 了 ， 这 个 时 候 谁 也 不 管 他 ， 或 者 有 的 人 在 参 加 比 赛 中 遇 到 不 好 事 情 腿 折 那 谁 来 负 责 任 ？
200405522522250005_2_2x1	可 是 人 们 都 忽 略 了 这 样 美 好 世 界 ， 而 污 染 了 空 气 ， 其 中 最 严 重 的 问 题 就 是 吸 烟 ， 吸 烟 能 使 空 气 存 在 毒 菌 ， 还 使 氧 气 不 能 舒 畅 地 到 人 体 内 的 肺 里 面 去 。	NONE	NONE	C C C C C S S C C C C C M C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C	可 是 人 们 都 忽 视 了 这 样 美 好 的 世 界 ， 而 污 染 了 空 气 ， 其 中 最 严 重 的 问 题 就 是 吸 烟 ， 吸 烟 能 使 空 气 存 在 毒 菌 ， 还 使 氧 气 不 能 舒 畅 地 到 人 体 内 的 肺 里 面 去 。
200505109919100481_2_1x2	刚 出 生 的 小 孩 虽 然 也 会 有 自 己 的 个 性 ， 但 是 通 过 和 父 母 的 接 触 ， 个 性 会 慢 慢 的 改 变 ， 而 此 时 的 父 母 在 对 孩 子 的 道 德 及 思 想 上 就 处 于 第 一 线 的 位 置 。 在 历 史 上 就 曾 有 过 一 个 很 有 名 的 故 事 ， 那 就 是 “ 孟 母 三 迁 ” ， 若 此 时 孟 母 没 有 注 意 到 周 围 对 小 孩 的 影 响 就 没 有 流 传 千 古 的 孟 子 了 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C S C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C M C C C C C C C C C C C C C C C C C	刚 出 生 的 小 孩 虽 然 也 会 有 自 己 的 个 性 ， 但 是 通 过 和 父 母 的 接 触 ， 个 性 会 慢 慢 地 改 变 ， 而 此 时 的 父 母 在 对 孩 子 的 道 德 及 思 想 上 就 处 于 第 一 线 的 位 置 。 在 历 史 上 就 曾 有 过 一 个 很 有 名 的 故 事 ， 那 就 是 “ 孟 母 三 迁 ” ， 若 此 时 孟 母 没 有 注 意 到 周 围 的 环 境 对 小 孩 的 影 响 就 没 有 流 传 千 古 的 孟 子 了 。
200504534533150043_2_1x1	在 世 界 各 地 ， 大 多 数 学 校 都 是 以 男 女 混 合 式 教 育 。	NONE	NONE	C C C C C C C C C C C C C R C C C C C C C C	在 世 界 各 地 ， 大 多 数 学 校 都 是 男 女 混 合 式 教 育 。
